Region,Year,Month,Day,Temperature,Precipitation
Ahafo,2015,2,13,22.8955955587182,63
Ahafo,2016,7,12,29.664768153953307,25
Central,2016,1,19,25.092696869594292,37
Greater Accra,2013,1,22,23.61830673776787,223
Volta,2018,10,5,31.7448215193303,19
Northern,2023,12,2,24.02246381725586,152
Eastern,2016,9,9,29.323357838222144,42
Central,2020,12,13,32.27658572884877,4
Upper West,2013,11,18,20.90987769926872,239
North East,2012,10,9,31.64914989734564,237
Northern,2012,3,19,22.416759784387143,18
Central,2016,1,22,23.413579971409966,219
Greater Accra,2010,7,9,31.594192603865114,179
Central,2020,2,13,24.95736881497173,227
Central,2018,9,22,33.43287704186317,59
Bono,2017,12,23,22.518916959098295,102
North East,2016,9,15,33.441550175922345,56
North East,2014,1,17,31.741122803432965,194
Greater Accra,2011,4,1,29.926315741037875,118
Savannah,2022,4,26,33.63275172435674,37
Upper East,2021,1,16,24.71549703634028,59
Upper East,2020,7,17,26.007215913048327,243
Savannah,2019,4,5,28.168272294697765,69
Volta,2013,7,4,23.254028141910005,214
Upper West,2019,4,2,30.96062503659354,43
Oti,2019,5,19,32.77040888287176,98
North East,2010,11,5,34.34344881564351,166
Western North,2010,2,27,23.365603755642667,145
Ashanti,2016,4,24,26.88094599197867,106
Savannah,2022,7,16,25.75113325027369,34
Greater Accra,2017,10,15,24.92701383463481,157
Bono East,2023,3,4,30.04297146164815,120
Bono,2020,7,19,20.731357390440607,101
Ashanti,2011,11,17,28.81796253316537,8
Greater Accra,2023,10,5,20.37172507181794,95
Western North,2013,8,6,23.664782607654892,111
Bono East,2015,12,26,20.63932191828848,127
Western,2023,4,3,30.51267621829256,101
Western,2016,3,14,21.36539634657018,226
Western,2022,12,29,24.705831910743292,138
North East,2019,4,17,33.73938687032715,47
Bono,2018,12,4,22.962074348023062,230
Oti,2021,5,23,20.050975054375552,156
Volta,2013,5,1,24.503876772916577,55
Western,2015,1,24,27.92268031970823,134
Ahafo,2019,3,19,27.597723640192463,238
North East,2020,12,6,34.87656951293967,115
Northern,2011,5,15,20.277030774582837,228
Savannah,2014,6,10,26.90176083269325,44
North East,2012,3,14,22.923240937592688,162
Volta,2017,5,8,26.12942284701347,235
Oti,2020,11,4,25.15864174132125,163
Volta,2018,8,10,34.52118245674986,71
Eastern,2014,10,24,22.576576662521013,163
Western North,2010,7,5,23.79458671445745,81
Eastern,2016,4,7,26.597773984252683,19
Eastern,2010,9,3,22.592034378291515,47
Bono,2020,11,3,20.559045295981903,66
Greater Accra,2018,7,12,34.01265272707281,220
Oti,2017,4,26,22.091531337380196,50
Bono East,2012,7,27,24.72201737693779,116
Eastern,2015,4,6,20.207583977987323,109
Savannah,2017,12,31,26.12284995849056,206
Western North,2022,1,6,33.724760285898505,220
Upper West,2013,2,1,27.32216504366547,31
Central,2015,5,17,22.031349450507072,214
North East,2018,8,27,34.80012860633452,209
Volta,2019,2,14,24.44245325254097,98
Eastern,2011,4,9,32.84751677878299,144
Bono,2022,2,2,23.986852901434794,19
Ashanti,2010,9,28,20.676275387722942,148
Northern,2016,1,14,23.452033379896587,225
Oti,2022,12,31,34.98206842940121,224
Bono East,2016,1,26,29.465165266833594,122
Western North,2019,7,2,20.568415428854454,76
Ashanti,2020,11,16,24.270823838940956,197
Central,2021,1,31,23.395672053114474,28
Savannah,2019,8,13,20.340357327909153,163
Northern,2016,12,12,21.860439889437647,14
Bono East,2012,5,16,23.140709020972768,204
Bono,2011,6,8,22.293380949081552,127
Greater Accra,2023,3,7,32.20303292600448,21
Upper East,2011,11,20,23.889790107638014,222
Upper West,2012,8,17,29.10039014824009,110
Upper East,2018,4,8,21.95394342812798,176
Northern,2023,11,18,22.701419602976554,12
Central,2018,5,21,29.863163851881193,35
Ashanti,2011,12,30,24.682409042761165,114
Western North,2015,6,24,26.905483595794102,203
Bono East,2015,1,31,26.280907430756496,184
Upper East,2022,8,21,30.701313347903596,191
Upper West,2015,1,16,26.728655137820223,96
Volta,2016,8,7,26.703081464974304,79
Western North,2014,8,16,33.54612485234758,250
Volta,2021,2,1,31.699070607633484,8
Western,2020,7,29,28.297484497930803,176
Ahafo,2017,8,24,25.786722769957702,214
Bono,2016,5,27,29.328616435763266,8
Eastern,2011,9,24,21.242048787400982,246
Bono East,2017,2,15,27.942376302901817,211
Greater Accra,2023,1,29,28.73456845356876,44
Ashanti,2019,4,2,29.967799113091544,244
Greater Accra,2013,5,4,21.330003265843178,154
Ahafo,2016,11,8,28.772355958645377,220
North East,2018,10,27,34.525065131345,150
Savannah,2015,7,31,20.863936618495426,178
North East,2020,1,28,27.174538587900333,229
Ahafo,2010,8,9,32.61753163394293,122
Volta,2014,4,3,22.268458047414963,230
Greater Accra,2017,3,24,23.058064910769446,21
Upper East,2014,8,17,28.379964942206897,235
Western North,2021,1,26,33.27908300965994,207
North East,2016,5,23,20.525620299298392,200
Bono,2011,12,29,33.13785463537283,75
